datetime,601857.SH,600893.SH,601288.SH,600104.SH,600031.SH,601318.SH,600570.SH,600276.SH,600436.SH,603799.SH,601688.SH,601668.SH,603501.SH,601633.SH,600028.SH,600588.SH,601601.SH,601066.SH,600887.SH,601628.SH,600346.SH,600309.SH,600111.SH,601995.SH,600519.SH,600048.SH,600036.SH,600809.SH,601012.SH,601088.SH,603259.SH,600900.SH,601398.SH,603986.SH,600905.SH,600196.SH,603288.SH,601166.SH,600010.SH,601899.SH,600745.SH,600030.SH,601728.SH,600438.SH,601919.SH,601211.SH,601888.SH,600690.SH,600585.SH,600837.SH,cash,commission,total,returns,equity_curve
2020-09-28,0.0,3852.0000000000005,0.0,0.0,9900.0,0.0,0.0,0.0,0.0,3393.0,2081.0,0.0,17520.0,5493.0,0.0,0.0,0.0,5014.0,0.0,0.0,1866.0,0.0,2148.0,0.0,0.0,1614.9999999999998,0.0,0.0,7400.0,0.0,0.0,1905.0,0.0,0.0,0.0,5055.0,0.0,0.0,0.0,4952.0,11962.0,0.0,0.0,5356.0,2845.0,1839.9999999999998,0.0,2160.0,5628.0,2894.0,140283.18799999994,1022.8120000000002,245162.18799999994,0.00561129045455333,1.225810939999999
2020-09-29,0.0,4100.0,0.0,0.0,9896.0,0.0,0.0,0.0,0.0,3461.9999999999995,2072.0,0.0,17496.0,5403.000000000001,0.0,0.0,0.0,5005.0,0.0,0.0,1896.0,0.0,2160.0,0.0,0.0,1607.0,0.0,0.0,7509.0,0.0,0.0,1904.0,0.0,0.0,0.0,5009.0,0.0,0.0,0.0,4952.0,11872.0,0.0,0.0,5380.0,2945.0,1841.0,0.0,2219.0,5585.0,2886.0,140283.18799999994,1022.8120000000002,245482.18799999994,0.0013052583785881922,1.227410939999999
2020-09-30,0.0,4125.0,0.0,0.0,9956.0,0.0,0.0,0.0,0.0,3469.0,2053.0,0.0,17737.0,5736.0,0.0,0.0,0.0,4982.0,0.0,0.0,1855.9999999999998,0.0,2148.0,0.0,0.0,1589.0,0.0,0.0,7501.000000000001,0.0,0.0,1913.0,0.0,0.0,0.0,4911.0,0.0,0.0,0.0,4920.0,11686.0,0.0,0.0,5316.0,2865.0,1823.9999999999998,0.0,2182.0,5526.0,2830.0,140283.18799999994,1022.8120000000002,245408.18799999994,-0.0003014475331302169,1.227040939999999
2020-10-09,0.0,4176.0,0.0,0.0,10232.0,0.0,0.0,0.0,0.0,3592.0,2097.0,0.0,18240.0,5967.0,0.0,0.0,0.0,5000.0,0.0,0.0,1907.9999999999998,0.0,2216.0,0.0,0.0,1605.9999999999998,0.0,0.0,8200.0,0.0,0.0,1896.0,0.0,0.0,0.0,5402.0,0.0,0.0,0.0,4976.0,12115.0,0.0,0.0,5848.0,3015.0,1854.0,0.0,2210.0,5562.0,2880.0,140283.18799999994,1022.8120000000002,249275.18799999994,0.01575742044923123,1.246375939999999
2020-10-12,0.0,4346.0,0.0,0.0,10976.0,0.0,0.0,0.0,0.0,3690.0,2162.0,0.0,19143.0,6564.0,0.0,0.0,0.0,5178.0,0.0,0.0,1996.0,0.0,2292.0,0.0,0.0,1643.0,0.0,0.0,8273.0,0.0,0.0,1925.0,0.0,0.0,0.0,5533.0,0.0,0.0,0.0,5264.0,12686.0,0.0,0.0,6020.0,3030.0,1900.0,0.0,2280.0,5689.0,3000.0,140283.18799999994,1022.8120000000002,253873.18799999994,0.018445478015244765,1.269365939999999
2020-10-13,0.0,4310.0,0.0,0.0,11060.0,0.0,0.0,0.0,0.0,3692.0,2145.0,0.0,19216.0,7221.0,0.0,0.0,0.0,5095.0,0.0,0.0,2084.0,0.0,2296.0,0.0,0.0,1621.0,0.0,0.0,8269.0,0.0,0.0,1932.9999999999998,0.0,0.0,0.0,5885.0,0.0,0.0,0.0,5264.0,12032.0,0.0,0.0,6218.0,3020.0,1876.0000000000002,0.0,2341.0,5645.0,3002.0,140283.18799999994,1022.8120000000002,254508.18799999994,0.002501248773068454,1.272540939999999
2020-10-14,0.0,4220.0,0.0,0.0,11004.0,0.0,0.0,0.0,0.0,3727.0000000000005,2129.0,0.0,18670.0,6954.0,0.0,0.0,0.0,4993.0,0.0,0.0,2110.0,0.0,2250.0,0.0,0.0,1612.0,0.0,0.0,7981.999999999999,0.0,0.0,1912.0,0.0,0.0,0.0,5970.0,0.0,0.0,0.0,5192.0,11727.0,0.0,0.0,6318.0,3080.0,1860.0000000000002,0.0,2340.0,5560.0,2972.0,140283.18799999994,1022.8120000000002,252865.18799999994,-0.006455587982890365,1.2643259399999989
2020-10-15,0.0,4133.0,0.0,0.0,10988.0,0.0,0.0,0.0,0.0,3708.0,2138.0,0.0,18530.0,6816.0,0.0,0.0,0.0,4991.0,0.0,0.0,2052.0,0.0,2248.0,0.0,0.0,1612.0,0.0,0.0,7790.000000000001,0.0,0.0,1903.0,0.0,0.0,0.0,5991.0,0.0,0.0,0.0,5248.0,11721.0,0.0,0.0,5944.0,3010.0,1861.0,0.0,2303.0,5566.0,2964.0,140283.18799999994,1022.8120000000002,251800.18799999994,-0.004211730402367553,1.2590009399999988
2020-10-16,0.0,3986.9999999999995,0.0,0.0,10916.0,0.0,0.0,0.0,0.0,3597.9999999999995,2137.0,0.0,18450.0,6756.0,0.0,0.0,0.0,4994.0,0.0,0.0,2030.9999999999998,0.0,2226.0,0.0,0.0,1621.0,0.0,0.0,7631.999999999999,0.0,0.0,1891.0,0.0,0.0,0.0,6141.0,0.0,0.0,0.0,5272.0,11011.0,0.0,0.0,5742.0,3005.0,1867.0000000000002,0.0,2228.0,5507.0,2958.0,140283.18799999994,1022.8120000000002,250253.18799999994,-0.006143760305691304,1.2512659399999988
2020-10-19,0.0,3950.0,0.0,0.0,10796.0,0.0,0.0,0.0,0.0,3638.0000000000005,2122.0,0.0,17998.0,6876.000000000001,0.0,0.0,0.0,4911.0,0.0,0.0,2032.0,0.0,2232.0,0.0,0.0,1629.0,0.0,0.0,7150.0,0.0,0.0,1882.0,0.0,0.0,0.0,5806.0,0.0,0.0,0.0,5344.0,10821.0,0.0,0.0,5440.0,2980.0,1851.0000000000002,0.0,2224.0,5408.0,2942.0,140283.18799999994,1022.8120000000002,248315.18799999994,-0.0077441570894193346,1.2415759399999988
2020-10-20,0.0,3970.0000000000005,0.0,0.0,10864.0,0.0,0.0,0.0,0.0,3744.0,2118.0,0.0,18090.0,7560.0,0.0,0.0,0.0,4780.0,0.0,0.0,2050.0,0.0,2226.0,0.0,0.0,1614.9999999999998,0.0,0.0,7309.0,0.0,0.0,1884.0,0.0,0.0,0.0,5890.0,0.0,0.0,0.0,5400.0,10659.0,0.0,0.0,5630.0,2980.0,1839.9999999999998,0.0,2220.0,5432.0,2950.0,140283.18799999994,1022.8120000000002,249494.18799999994,0.00474799793559133,1.2474709399999986
2020-10-21,0.0,3704.9999999999995,0.0,0.0,10848.0,0.0,0.0,0.0,0.0,3595.0000000000005,2108.0,0.0,17872.0,7371.0,0.0,0.0,0.0,4709.0,0.0,0.0,2007.0,0.0,2198.0,0.0,0.0,1621.0,0.0,0.0,7200.0,0.0,0.0,1900.0,0.0,0.0,0.0,5880.0,0.0,0.0,0.0,5576.0,10291.0,0.0,0.0,5606.0,3005.0,1838.0,0.0,2287.0,5407.0,2944.0,140283.18799999994,1022.8120000000002,248251.18799999994,-0.004982079983362198,1.2412559399999985
2020-10-22,0.0,3683.0,0.0,0.0,10612.0,0.0,0.0,0.0,0.0,3620.0000000000005,2128.0,0.0,17769.0,7431.0,0.0,0.0,0.0,4730.0,0.0,0.0,1948.0,0.0,2170.0,0.0,0.0,1630.0,0.0,0.0,7050.0,0.0,0.0,1900.0,0.0,0.0,0.0,5576.0,0.0,0.0,0.0,5568.0,10340.0,0.0,0.0,5536.0,3030.0,1835.0000000000002,0.0,2292.0,5324.0,2966.0,140283.18799999994,1022.8120000000002,247421.18799999994,-0.003343387827010158,1.2371059399999984
2020-10-23,0.0,3584.0000000000005,0.0,0.0,9912.0,0.0,0.0,0.0,0.0,3561.9999999999995,2116.0,0.0,17230.0,7485.0,0.0,0.0,0.0,4540.0,0.0,0.0,1954.0,0.0,2156.0,0.0,0.0,1639.9999999999998,0.0,0.0,6795.0,0.0,0.0,1873.0,0.0,0.0,0.0,5275.0,0.0,0.0,0.0,5528.0,10210.0,0.0,0.0,5578.0,3085.0,1832.9999999999998,0.0,2272.0,5320.0,2944.0,140283.18799999994,1022.8120000000002,245175.18799999994,-0.009077638088133333,1.2258759399999983
2020-10-26,0.0,3604.9999999999995,0.0,0.0,10020.0,0.0,0.0,0.0,0.0,3611.0,2051.0,0.0,17312.0,7191.0,0.0,0.0,0.0,4297.0,0.0,0.0,1960.0000000000002,0.0,2152.0,0.0,0.0,1644.0000000000002,0.0,0.0,7031.0,0.0,0.0,1898.9999999999998,0.0,0.0,0.0,5358.0,0.0,0.0,0.0,5632.0,10052.0,0.0,0.0,5920.0,3070.0,1810.0000000000002,0.0,2298.0,5197.0,2856.0,140283.18799999994,1022.8120000000002,245249.18799999994,0.0003018249954396257,1.2262459399999983
2020-10-27,0.0,3646.0,0.0,0.0,10128.0,0.0,0.0,0.0,0.0,3758.0,2039.9999999999998,0.0,18130.0,6978.000000000001,0.0,0.0,0.0,4391.0,0.0,0.0,1921.0,0.0,2148.0,0.0,0.0,1605.0,0.0,0.0,7134.0,0.0,0.0,1909.0,0.0,0.0,0.0,5323.0,0.0,0.0,0.0,5656.0,9900.0,0.0,0.0,6056.0,3040.0,1805.0,0.0,2302.0,5265.0,2834.0,140283.18799999994,1022.8120000000002,246252.18799999994,0.004089717923958958,1.2312609399999983
2020-10-28,0.0,3606.0,0.0,0.0,10136.0,0.0,0.0,0.0,0.0,3870.0000000000005,2053.0,0.0,18016.0,7389.0,0.0,0.0,0.0,4384.0,0.0,0.0,2038.0,0.0,2158.0,0.0,0.0,1572.0,0.0,0.0,7216.0,0.0,0.0,1913.0,0.0,0.0,0.0,5321.0,0.0,0.0,0.0,5728.0,9916.0,0.0,0.0,6162.0,3150.0,1823.9999999999998,0.0,2406.0,5200.0,2866.0,140283.18799999994,1022.8120000000002,247207.18799999994,0.0038781381304924256,1.2360359399999983
2020-10-29,0.0,3645.0000000000005,0.0,0.0,10448.0,0.0,0.0,0.0,0.0,4140.0,2069.0,0.0,18430.0,7314.0,0.0,0.0,0.0,4400.0,0.0,0.0,1992.0000000000002,0.0,2114.0,0.0,0.0,1576.0,0.0,0.0,7420.0,0.0,0.0,1889.9999999999998,0.0,0.0,0.0,5606.0,0.0,0.0,0.0,5608.0,9805.0,0.0,0.0,6116.0,3205.0,1876.0000000000002,0.0,2531.0,5205.0,2882.0,140283.18799999994,1022.8120000000002,248555.18799999994,0.005452915875569175,1.2427759399999982
2020-10-30,0.0,3654.0,0.0,0.0,10380.0,0.0,0.0,0.0,0.0,3978.0,2036.0,0.0,19802.0,7116.0,0.0,0.0,0.0,4279.0,0.0,0.0,1930.0,0.0,2014.0,0.0,0.0,1536.0,0.0,0.0,7598.999999999999,0.0,0.0,1896.0,0.0,0.0,0.0,5438.0,0.0,0.0,0.0,5592.0,10060.0,0.0,0.0,6140.0,3270.0,1839.9999999999998,0.0,2486.0,5084.0,2808.0,140283.18799999994,1022.8120000000002,249221.18799999994,0.0026794854107008437,1.2461059399999983
2020-11-02,0.0,3593.0,0.0,0.0,10480.0,0.0,0.0,0.0,0.0,4147.0,1938.0,0.0,21782.0,7335.0,0.0,0.0,0.0,4149.0,0.0,0.0,1968.0,0.0,2007.9999999999998,0.0,0.0,1549.0,0.0,0.0,7373.0,0.0,0.0,1979.0,0.0,0.0,0.0,5305.0,0.0,0.0,0.0,5752.0,10256.0,0.0,0.0,6440.000000000001,3195.0,1797.0,0.0,2639.0,5107.0,2798.0,140283.18799999994,1022.8120000000002,251873.18799999994,0.010641149820696638,1.2593659399999984
2020-11-03,0.0,3840.0,0.0,0.0,10108.0,0.0,0.0,0.0,0.0,4145.0,1964.0,0.0,21559.0,7710.0,0.0,0.0,0.0,4290.0,0.0,0.0,2065.0,0.0,2208.0,0.0,0.0,1557.0,0.0,0.0,7095.999999999999,0.0,0.0,2000.0,0.0,0.0,0.0,5392.0,0.0,0.0,0.0,6120.0,10274.0,0.0,0.0,6440.000000000001,3385.0,1841.0,0.0,2690.0,5165.0,2848.0,140283.18799999994,1022.8120000000002,252980.18799999994,0.004395068839165184,1.2649009399999984
2020-11-04,0.0,3893.0,0.0,0.0,10272.0,0.0,0.0,0.0,0.0,4171.0,1923.9999999999998,0.0,21100.0,8316.0,0.0,0.0,0.0,4281.0,0.0,0.0,2084.0,0.0,2224.0,0.0,0.0,1554.0,0.0,0.0,6980.0,0.0,0.0,1995.0,0.0,0.0,0.0,5295.0,0.0,0.0,0.0,6136.0,10317.0,0.0,0.0,6034.0,3430.0,1826.0000000000002,0.0,2818.0,5454.0,2842.0,140283.18799999994,1022.8120000000002,253229.18799999994,0.0009842667995803023,1.2661459399999984
2020-11-05,0.0,3852.0000000000005,0.0,0.0,10696.0,0.0,0.0,0.0,0.0,4319.0,1939.0,0.0,21400.0,8610.0,0.0,0.0,0.0,4357.0,0.0,0.0,2095.0,0.0,2252.0,0.0,0.0,1592.0,0.0,0.0,7398.999999999999,0.0,0.0,2035.0000000000002,0.0,0.0,0.0,5284.0,0.0,0.0,0.0,6128.0,10496.0,0.0,0.0,6434.0,3655.0,1857.0,0.0,2825.0,5461.0,2856.0,140283.18799999994,1022.8120000000002,255825.18799999994,0.010251582846760865,1.2791259399999984
2020-11-06,0.0,3777.0000000000005,0.0,0.0,10996.0,0.0,0.0,0.0,0.0,4400.0,1922.0,0.0,21931.0,8508.0,0.0,0.0,0.0,4314.0,0.0,0.0,2109.0,0.0,2242.0,0.0,0.0,1616.0,0.0,0.0,7133.0,0.0,0.0,2036.0,0.0,0.0,0.0,4945.0,0.0,0.0,0.0,6320.0,10529.0,0.0,0.0,6120.0,3755.0,1868.0,0.0,2890.0,5474.0,2844.0,140283.18799999994,1022.8120000000002,256012.18799999994,0.0007309678982820866,1.2800609399999983
2020-11-09,0.0,3822.0,0.0,0.0,11016.0,0.0,0.0,0.0,0.0,4626.0,1996.0,0.0,23945.0,8310.0,0.0,0.0,0.0,4552.0,0.0,0.0,2283.0,0.0,2294.0,0.0,0.0,1619.0000000000002,0.0,0.0,7217.0,0.0,0.0,2036.0,0.0,0.0,0.0,5151.0,0.0,0.0,0.0,6504.000000000001,11582.0,0.0,0.0,6440.000000000001,4130.0,1911.0,0.0,2841.0,5533.0,2936.0,140283.18799999994,1022.8120000000002,261027.18799999994,0.01958891113418404,1.3051359399999982
2020-11-10,0.0,3697.9999999999995,0.0,0.0,10928.0,0.0,0.0,0.0,0.0,4598.0,1966.0,0.0,22491.0,7950.0,0.0,0.0,0.0,4479.0,0.0,0.0,2300.0,0.0,2302.0,0.0,0.0,1612.0,0.0,0.0,7479.000000000001,0.0,0.0,2022.0,0.0,0.0,0.0,5666.0,0.0,0.0,0.0,6160.0,11378.0,0.0,0.0,6712.0,4115.0,1891.0,0.0,2850.0,5400.0,2932.0,140283.18799999994,1022.8120000000002,259212.18799999994,-0.006953298673240127,1.2960609399999983
2020-11-11,0.0,3642.0,0.0,0.0,11324.0,0.0,0.0,0.0,0.0,4350.0,1929.0,0.0,20242.0,7410.0,0.0,0.0,0.0,4337.0,0.0,0.0,2345.0,0.0,2322.0,0.0,0.0,1639.9999999999998,0.0,0.0,7300.0,0.0,0.0,2054.0,0.0,0.0,0.0,5680.0,0.0,0.0,0.0,6024.0,10700.0,0.0,0.0,6559.999999999999,3730.0,1869.0000000000002,0.0,2800.0,5597.0,2890.0,140283.18799999994,1022.8120000000002,255028.18799999994,-0.01614121632274479,1.2751409399999984
2020-11-12,0.0,3640.9999999999995,0.0,0.0,11480.0,0.0,0.0,0.0,0.0,4620.0,1912.0,0.0,20417.0,7704.0,0.0,0.0,0.0,4315.0,0.0,0.0,2400.0,0.0,2284.0,0.0,0.0,1627.0,0.0,0.0,7005.0,0.0,0.0,2061.0,0.0,0.0,0.0,5914.0,0.0,0.0,0.0,6136.0,10802.0,0.0,0.0,6490.000000000001,3750.0,1838.0,0.0,2865.0,5584.0,2838.0,140283.18799999994,1022.8120000000002,255966.18799999994,0.003678024799360635,1.2798309399999985
2020-11-13,0.0,3834.0000000000005,0.0,0.0,11264.0,0.0,0.0,0.0,0.0,4994.0,1864.9999999999998,0.0,20179.0,7770.0,0.0,0.0,0.0,4303.0,0.0,0.0,2345.0,0.0,2346.0,0.0,0.0,1578.0,0.0,0.0,6656.0,0.0,0.0,2036.0,0.0,0.0,0.0,5733.0,0.0,0.0,0.0,6112.0,10983.0,0.0,0.0,6184.0,3890.0,1805.0,0.0,2840.0,5498.0,2786.0,140283.18799999994,1022.8120000000002,255284.18799999994,-0.002664414410859628,1.2764209399999986
2020-11-16,0.0,3869.0,0.0,0.0,11320.0,0.0,0.0,0.0,0.0,5164.0,1864.0,0.0,19980.0,7485.0,0.0,0.0,0.0,4314.0,0.0,0.0,2499.0,0.0,2450.0,0.0,0.0,1599.0,0.0,0.0,6687.0,0.0,0.0,1998.0,0.0,0.0,0.0,5781.0,0.0,0.0,0.0,6552.0,10710.0,0.0,0.0,6258.0,4035.0,1816.0,0.0,2873.0,5676.0,2802.0,140283.18799999994,1022.8120000000002,256015.18799999994,0.002863475429978557,1.2800759399999988
2020-11-17,0.0,3665.9999999999995,0.0,2606.0,11304.0,0.0,0.0,0.0,0.0,5200.0,1860.0000000000002,0.0,20270.0,7590.0,0.0,0.0,0.0,4263.0,0.0,0.0,2485.0,0.0,2384.0,0.0,0.0,1655.9999999999998,0.0,0.0,6519.0,0.0,0.0,1955.0,0.0,0.0,0.0,5340.0,0.0,0.0,0.0,6568.000000000001,10568.0,0.0,0.0,5896.0,4440.0,1814.9999999999998,0.0,2910.0,5776.0,2788.0,137684.59799999994,1031.4020000000003,255543.59799999994,-0.0018420391527709246,1.2777179899999989
2020-11-18,0.0,3804.9999999999995,0.0,2565.0,11000.0,0.0,0.0,0.0,0.0,5150.0,1873.9999999999998,0.0,20254.0,7608.0,0.0,0.0,0.0,4309.0,0.0,0.0,2526.0,0.0,2478.0,0.0,0.0,1673.0,0.0,0.0,6274.0,0.0,0.0,1977.0,0.0,0.0,0.0,5154.0,0.0,0.0,0.0,6736.0,10570.0,0.0,0.0,5926.0,4650.0,1823.9999999999998,0.0,2811.0,5750.0,2804.0,137684.59799999994,1031.4020000000003,255402.59799999994,-0.00055176494775655,1.277012989999999
2020-11-19,0.0,4100.0,0.0,2601.0,11156.0,0.0,0.0,0.0,0.0,5108.0,1882.0,0.0,20520.0,7479.0,0.0,0.0,0.0,4337.0,0.0,0.0,2470.0,0.0,2454.0,0.0,0.0,1698.9999999999998,0.0,0.0,6483.0,0.0,0.0,1984.0,0.0,0.0,0.0,5228.0,0.0,0.0,0.0,6704.000000000001,10680.0,0.0,0.0,6234.0,4620.0,1829.0,0.0,2910.0,5679.0,2626.0,137684.59799999994,1031.4020000000003,256467.59799999994,0.004169887105063719,1.2823379899999987
2020-11-20,0.0,4194.0,0.0,2712.0,11568.0,0.0,0.0,0.0,0.0,5180.0,1879.0,0.0,20235.0,7980.0,0.0,0.0,0.0,4362.0,0.0,0.0,2510.0,0.0,2482.0,0.0,0.0,1696.0,0.0,0.0,6689.0,0.0,0.0,1980.9999999999998,0.0,0.0,0.0,5254.0,0.0,1902.0,0.0,7184.0,10571.0,0.0,0.0,6414.0,5080.0,1830.9999999999998,0.0,2954.0,5620.0,2648.0,135743.66499999995,1039.3350000000003,258669.66499999995,0.008586141162362448,1.2933483249999989
2020-11-23,0.0,4228.0,0.0,2685.0,12040.0,0.0,0.0,0.0,0.0,5435.0,1905.9999999999998,0.0,20050.0,8181.0,0.0,0.0,0.0,4429.0,0.0,0.0,2534.0,0.0,2544.0,0.0,0.0,1696.0,0.0,0.0,6770.0,0.0,0.0,1989.9999999999998,0.0,0.0,0.0,5477.0,0.0,1994.0000000000002,0.0,7328.0,10584.0,0.0,0.0,6558.0,5335.0,1892.0000000000002,0.0,3040.0,5696.0,2712.0,135743.66499999995,1039.3350000000003,260847.66499999995,0.008420005492333349,1.304238324999999
2020-11-24,0.0,4346.0,0.0,2605.0,12044.0,0.0,0.0,0.0,0.0,5440.0,1907.9999999999998,0.0,20520.0,7935.0,0.0,0.0,0.0,4340.0,0.0,0.0,2653.0,0.0,2736.0,0.0,0.0,1678.0,0.0,0.0,6688.0,0.0,0.0,1971.0,0.0,0.0,0.0,5302.0,0.0,2007.9999999999998,0.0,7320.0,10577.0,0.0,0.0,6412.0,5250.0,1879.0,0.0,2895.0,5714.0,2720.0,135743.66499999995,1039.3350000000003,260684.66499999995,-0.0006248857930164498,1.303423324999999
2020-11-25,0.0,4158.0,0.0,2618.0,11728.0,0.0,0.0,0.0,0.0,5250.0,1900.0,0.0,20990.0,8325.0,0.0,0.0,0.0,4223.0,0.0,0.0,2560.0,0.0,2796.0,0.0,0.0,1682.9999999999998,0.0,0.0,6678.0,0.0,0.0,1946.0,0.0,0.0,0.0,5315.0,0.0,1976.0000000000002,0.0,6895.999999999999,10351.0,0.0,0.0,6376.0,5095.0,1857.0,0.0,2830.0,5556.0,2692.0,135743.66499999995,1039.3350000000003,259542.66499999995,-0.0043807716882771075,1.2977133249999988
2020-11-26,0.0,4291.0,0.0,2495.0,11844.0,0.0,0.0,0.0,0.0,5210.0,1892.0000000000002,0.0,20277.0,8031.0,0.0,0.0,0.0,4258.0,0.0,0.0,2588.0,0.0,2860.0,0.0,0.0,1689.0,0.0,0.0,6747.0,0.0,0.0,2023.0,0.0,0.0,0.0,5159.0,0.0,2041.0,0.0,7088.0,10146.0,0.0,0.0,6314.0,5095.0,1866.0,0.0,2734.0,5501.0,2710.0,135743.66499999995,1039.3350000000003,258602.66499999995,-0.003621755213155442,1.2930133249999989
2020-11-27,0.0,4500.0,0.0,2708.0,12444.0,0.0,0.0,0.0,0.0,5344.0,1930.0,0.0,20580.0,8193.0,0.0,0.0,0.0,4408.0,0.0,0.0,2593.0,0.0,2750.0,0.0,0.0,1739.9999999999998,0.0,0.0,6950.0,0.0,0.0,2030.9999999999998,0.0,0.0,0.0,5135.0,0.0,2061.0,0.0,7159.999999999999,10300.0,0.0,0.0,6254.0,5005.0,1894.0000000000002,0.0,2830.0,5550.0,2712.0,135743.66499999995,1039.3350000000003,260815.66499999995,0.008557529753222104,1.304078324999999
2020-11-30,0.0,4532.0,0.0,2651.0,12284.0,0.0,0.0,0.0,0.0,5232.0,1930.0,0.0,21544.0,8367.0,0.0,0.0,0.0,4371.0,0.0,0.0,2609.0,0.0,2708.0,0.0,0.0,1722.0,0.0,0.0,6870.0,0.0,0.0,2011.0,0.0,0.0,0.0,5200.0,0.0,2102.0,0.0,7431.999999999999,10540.0,0.0,0.0,6160.0,4960.0,1872.0,0.0,2697.0,5650.0,2700.0,135743.66499999995,1039.3350000000003,261887.66499999995,0.004110182568980214,1.3094383249999988
2020-12-01,0.0,4800.0,0.0,2650.0,12891.999999999998,0.0,0.0,0.0,0.0,5235.0,1979.0,0.0,21688.0,8385.0,0.0,0.0,0.0,4469.0,0.0,0.0,2595.0,0.0,2774.0,0.0,0.0,1725.0,0.0,0.0,6992.0,1973.9999999999998,0.0,2030.0,0.0,0.0,0.0,5242.0,0.0,2160.0,0.0,7512.0,10595.0,0.0,0.0,6322.0,4845.0,1929.0,0.0,2770.0,5628.0,2752.0,133773.70299999995,1047.2970000000003,263716.703,0.006984055549160928,1.318583514999999
2020-12-02,0.0,4742.0,0.0,2571.0,12956.0,0.0,0.0,0.0,0.0,5161.0,1972.0,0.0,21877.0,7902.0,0.0,0.0,0.0,4444.0,0.0,0.0,2551.0,0.0,2706.0,0.0,0.0,1737.0,0.0,0.0,6972.0,1998.9999999999998,0.0,2020.0,0.0,0.0,0.0,5247.0,0.0,2130.0,0.0,7480.0,10857.0,0.0,0.0,6100.0,4860.0,1918.0,0.0,2771.0,5606.0,2742.0,133773.70299999995,1047.2970000000003,263094.703,-0.0023585915981969574,1.315473514999999
2020-12-03,0.0,4630.0,0.0,2562.0,12664.0,0.0,0.0,0.0,0.0,5068.0,1963.0,0.0,21709.0,7536.0,0.0,0.0,0.0,4467.0,0.0,0.0,2512.0,0.0,2624.0,0.0,0.0,1727.0,0.0,0.0,6943.000000000001,1907.0,0.0,2023.9999999999998,0.0,0.0,0.0,5540.0,0.0,2124.0,0.0,7088.0,10870.0,0.0,0.0,6004.0,4810.0,1909.0,0.0,2735.0,5547.0,2728.0,133773.70299999995,1047.2970000000003,261464.70299999995,-0.006195487713791192,1.3073235149999989
2020-12-04,0.0,4800.0,0.0,2524.0,12819.999999999998,0.0,0.0,0.0,0.0,5364.0,1943.0,0.0,21764.0,7617.0,0.0,0.0,0.0,4403.0,0.0,0.0,2569.0,0.0,2666.0,0.0,0.0,1696.0,0.0,0.0,6923.999999999999,1889.0,0.0,2012.0,0.0,0.0,0.0,5529.0,0.0,2112.0,0.0,7304.000000000001,11062.0,0.0,0.0,5880.0,4890.0,1889.0,0.0,2722.0,5587.0,2688.0,133773.70299999995,1047.2970000000003,262427.703,0.003683097523110135,1.3121385149999991
2020-12-07,0.0,4770.0,0.0,2434.0,12772.0,0.0,0.0,0.0,0.0,5449.0,1920.0,0.0,21686.0,7512.0,0.0,0.0,0.0,4344.0,0.0,0.0,2570.0,0.0,2668.0,0.0,0.0,1654.0,0.0,0.0,7172.0,1848.0,0.0,1980.0,0.0,0.0,0.0,5408.0,0.0,2050.0,0.0,7048.0,11118.0,0.0,0.0,5950.0,4715.0,1851.0000000000002,0.0,2702.0,5423.0,2666.0,133773.70299999995,1047.2970000000003,261483.70299999995,-0.003597181201559496,1.3074185149999988
2020-12-08,0.0,4699.0,0.0,2436.0,12592.0,0.0,0.0,0.0,0.0,5538.0,0.0,0.0,21800.0,7767.0,0.0,0.0,0.0,4279.0,0.0,0.0,2516.0,0.0,2608.0,0.0,0.0,1646.0,0.0,0.0,7254.000000000001,1839.9999999999998,0.0,1982.9999999999998,0.0,0.0,0.0,5353.0,0.0,2026.0000000000002,0.0,7128.0,10775.0,0.0,0.0,5840.0,4830.0,1844.0000000000002,0.0,2697.0,5344.0,2648.0,135687.70299999995,1053.2970000000003,261130.70299999995,-0.0013499885306427206,1.3056535149999988
2020-12-09,0.0,4490.0,0.0,2368.0,12324.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,21713.0,7545.0,0.0,0.0,0.0,4185.0,0.0,0.0,2440.0,0.0,2526.0,0.0,0.0,1629.0,0.0,0.0,7337.0,1860.0000000000002,0.0,2009.0,0.0,0.0,0.0,5507.0,0.0,2045.0,0.0,6968.000000000001,10492.0,0.0,0.0,5688.0,4695.0,1805.0,0.0,2631.0,5293.0,0.0,138329.70299999995,1059.2970000000003,259629.70299999995,-0.005748079344005785,1.2981485149999987
2020-12-10,0.0,4505.0,0.0,2376.0,12340.0,0.0,0.0,0.0,0.0,5624.0,0.0,0.0,23241.0,7320.0,0.0,0.0,0.0,4300.0,0.0,0.0,2454.0,0.0,2490.0,0.0,0.0,1621.0,0.0,0.0,7409.999999999999,1854.0,0.0,1995.0,0.0,0.0,0.0,5484.0,0.0,2028.0,0.0,6840.000000000001,10459.0,0.0,0.0,6180.0,4685.0,1801.0000000000002,0.0,2620.0,5291.0,0.0,138329.70299999995,1059.2970000000003,261247.70299999995,0.006231952589800471,1.3062385149999987
